"t_id","t_date","t_text"
"1113950680283267072","4/4/2019 23:45","b'\xe2\x80\x9cConservative support for Trump wall soars to 99 percent\xe2\x80\x9d https://t.co/Tblpox8Nsg'"
"1113950085841412096","4/4/2019 23:42","b'\xe2\x80\x9cDemocrats need to help fix the border crisis or get out of Trump\xe2\x80\x99s way\xe2\x80\x9d https://t.co/IlQ8rbjlfg'"
"1113938236504772608","4/4/2019 22:55","b'Thank you @Trish_Regan! https://t.co/6CyCpHnR6x'"
"1113862077842640898","4/4/2019 17:53","b'WELCOME BACK JOE! https://t.co/b2NbBSX3sx'"
"1113819627212169219","4/4/2019 15:04","b'The New York Times had no legitimate sources, which would be totally illegal, concerning the Mueller Report. In fac\xe2\x80\xa6 https://t.co/WIVW5z1oFN'"
"1113784899847249921","4/4/2019 12:46","b'There is nothing we can ever give to the Democrats that will make them happy. This is the highest level of Presiden\xe2\x80\xa6 https://t.co/OfWBGuPQPk'"
"1113778970145615878","4/4/2019 12:22","b'According to polling, few people seem to care about the Russian Collusion Hoax, but some Democrats are fighting har\xe2\x80\xa6 https://t.co/34gstJvWqk'"
"1113773525188395014","4/4/2019 12:01","b'Despite the unnecessary and destructive actions taken by the Fed, the Economy is looking very strong, the China and\xe2\x80\xa6 https://t.co/rx36ng1JLx'"
"1113770514965725186","4/4/2019 11:49","b'THE REPUBLICAN PARTY IS THE PARTY OF THE AMERICAN DREAM!'"
"1113488660777906179","4/3/2019 17:09","b'The First Step Act proves that our Country can achieve amazing breakthroughs when we put politics aside, and put th\xe2\x80\xa6 https://t.co/nWJFPGRzG8'"
"1113437257493561344","4/3/2019 13:45","b'Congress must get together and immediately eliminate the loopholes at the Border! If no action, Border, or large se\xe2\x80\xa6 https://t.co/RlBZM4W5ki'"
"1113435291472277509","4/3/2019 13:37","b'...This will be a great campaign issue. I never asked Mitch McConnell for a vote before the Election as has been in\xe2\x80\xa6 https://t.co/MZYJVV86HJ'"
"1113432687757484032","4/3/2019 13:26","b'I was never planning a vote prior to the 2020 Election on the wonderful HealthCare package that some very talented\xe2\x80\xa6 https://t.co/YQ94MTXmSn'"
"1113169217950543877","4/2/2019 19:59","b'Today, it was my great honor to welcome @NATO Secretary General @JensStoltenberg to the @WhiteHouse! https://t.co/4drPHXZBWH'"
"1113164899251830786","4/2/2019 19:42","b'Today, we celebrate the tremendous accomplishments of Americans with ASD and reaffirm our commitment to work togeth\xe2\x80\xa6 https://t.co/tqMydUTK57'"
"1113091756130742273","4/2/2019 14:52","b'\xe2\x80\x9cI haven\xe2\x80\x99t seen any Democrats down here at the Border working with us or asking to speak to any of us. They have an\xe2\x80\xa6 https://t.co/g7uvB909VW'"
"1113091537553051648","4/2/2019 14:51","b'https://t.co/jVIodsTNNH'"
"1113089157683953665","4/2/2019 14:41","b'After many years (decades), Mexico is apprehending large numbers of people at their Southern Border, mostly from Gu\xe2\x80\xa6 https://t.co/FAbeXhz1xV'"
"1113062069551722496","4/2/2019 12:54","b'There is no amount of testimony or document production that can satisfy Jerry Nadler or Shifty Adam Schiff. It is n\xe2\x80\xa6 https://t.co/F9VZKds7K4'"
"1113060131917479936","4/2/2019 12:46","b'Robert Mueller was a God-like figure to the Democrats, until he ruled No Collusion in the long awaited $30,000,000\xe2\x80\xa6 https://t.co/EI7v8D7NyP'"
"1113048943938756609","4/2/2019 12:02","b'World Autism Awareness Day 2019: Significance, history and theme via @htTweets https://t.co/kRLZoYEIJS'"
"1113047970251931648","4/2/2019 11:58","b'In 1998, Rep.Jerry Nadler strongly opposed the release of the Starr Report on Bill Clinton. No information whatsoev\xe2\x80\xa6 https://t.co/AK7g7tV3kQ'"
"1113044765405315073","4/2/2019 11:45","b'....The best thing that ever happened to Puerto Rico is President Donald J. Trump. So many wonderful people, but wi\xe2\x80\xa6 https://t.co/X5cR874uH3'"
"1113041708730802176","4/2/2019 11:33","b'Puerto Rico got 91 Billion Dollars for the hurricane, more money than has ever been gotten for a hurricane before,\xe2\x80\xa6 https://t.co/Er1PpPgyc0'"
"1112922221037719552","4/2/2019 3:38","b'....the crazed and incompetent Mayor of San Juan have done such a poor job  of bringing the Island back to health.\xe2\x80\xa6 https://t.co/eD5mRgRMaK'"
"1112915488424816640","4/2/2019 3:11","b'....are GREAT, but the politicians are incompetent or corrupt. Puerto Rico got far more money than Texas &amp"
"1112910106004504576","4/2/2019 2:50","b'The Democrats today killed a Bill that would have provided great relief to Farmers and yet more money to Puerto Ric\xe2\x80\xa6 https://t.co/SX45v3igaS'"
"1112906931868520452","4/2/2019 2:37","b'....back the House. It will be truly great HealthCare that will work for America. Also, Republicans will always sup\xe2\x80\xa6 https://t.co/kFqgERuCQi'"
"1112903454941474817","4/2/2019 2:23","b'....are developing a really great HealthCare Plan with far lower premiums (cost) &amp"
"1112900816371900418","4/2/2019 2:13","b'Everybody agrees that ObamaCare doesn\xe2\x80\x99t work. Premiums &amp"
"1112758339958697984","4/1/2019 16:47","b'Democrats should stop fighting Sen. David Perdue\xe2\x80\x99s disaster relief bill. They are blocking funding and relief for o\xe2\x80\xa6 https://t.co/2uJmd04Yeh'"
"1112727122177609729","4/1/2019 14:43","b'No matter what information is given to the crazed Democrats from the No Collusion Mueller Report, it will never be\xe2\x80\xa6 https://t.co/SuhhoTVwQ2'"
"1112711557681762306","4/1/2019 13:41","b'The cost of ObamaCare is far too high for our great citizens. The deductibles, in many cases way over $7000, make i\xe2\x80\xa6 https://t.co/vsegAvEyu5'"
"1112702018383212544","4/1/2019 13:03","b'Can you believe that the Radical Left Democrats want to do our new and very important Census Report without the all\xe2\x80\xa6 https://t.co/GX054YyKGS'"
"1112689899663228929","4/1/2019 12:15","b'RT @realDonaldTrump: Mexico must use its very strong immigration laws to stop the many thousands of people trying to get into the USA. Our\xe2\x80\xa6'"
"1112689755710504967","4/1/2019 12:14","b'RT @realDonaldTrump: Everybody is asking how the phony and fraudulent investigation of the No Collusion, No Obstruction Trump Campaign bega\xe2\x80\xa6'"
"1112689440303009794","4/1/2019 12:13","b'Democrats, working with Republicans in Congress, can fix the Asylum and other loopholes quickly. We have a major Na\xe2\x80\xa6 https://t.co/HHRtKEa0Dt'"
"1112687993528217602","4/1/2019 12:07","b'Now that the long awaited Mueller Report conclusions have been released, most Democrats and others\nhave gone back t\xe2\x80\xa6 https://t.co/Vx2156s10m'"
"1112500287577694208","3/31/2019 23:41","b'The Democrats are allowing a ridiculous asylum system and major loopholes to remain as a mainstay of our immigratio\xe2\x80\xa6 https://t.co/jDgobmx2QL'"
"1112439222147993601","3/31/2019 19:39","b'\xe2\x80\x9cOutrageous, it\xe2\x80\x99s the Adam Schiff problem. People abusing the access to classified data to then go out in public an\xe2\x80\xa6 https://t.co/3TjumVnQKE'"
"1112434738739011589","3/31/2019 19:21","b'Everybody is asking how the phony and fraudulent investigation of the No Collusion, No Obstruction Trump Campaign b\xe2\x80\xa6 https://t.co/3zrqBpV5Pq'"
"1112118445779374080","3/30/2019 22:24","b'\xe2\x80\x9cThe Trump Administration has succeeded in dramatically raising the costs to Iran for its sinister behavior, at no\xe2\x80\xa6 https://t.co/FI44MZvmH5'"
"1112091249153134598","3/30/2019 20:36","b'Mexico must use its very strong immigration laws to stop the many thousands of people trying to get into the USA. O\xe2\x80\xa6 https://t.co/9hPatAY92M'"
"1112089959593328641","3/30/2019 20:31","b'It would be so easy to fix our weak and very stupid Democrat inspired immigration laws. In less than one hour, and\xe2\x80\xa6 https://t.co/pMpEiTdSs7'"
"1111965027483951105","3/30/2019 12:14","b'In honor of his past service to our Country, Navy Seal #EddieGallagher will soon be moved to less restrictive confi\xe2\x80\xa6 https://t.co/ZGGqfhW2uF'"
"1111832153602564101","3/30/2019 3:26","b'A huge thanks to @HeatherNauert for serving America at the @StateDept. Great work! I\xe2\x80\x99m proud to have you join the F\xe2\x80\xa6 https://t.co/i0o3qY3uIX'"
"1111771337519972352","3/29/2019 23:25","b'So funny that The New York Times &amp"
"1111768933651152897","3/29/2019 23:15","b'...The problem is, no matter what the Radical Left Democrats get, no matter what we give them, it will never be eno\xe2\x80\xa6 https://t.co/41aATUNiv4'"
"1111757883568463872","3/29/2019 22:31","b'Robert Mueller was a Hero to the Radical Left Democrats, until he ruled that there was No Collusion with Russia (so\xe2\x80\xa6 https://t.co/ZesAebw1ya'"
"1111745178824511489","3/29/2019 21:41","b'Had the Fed not mistakenly raised interest rates, especially since there is very little inflation, and had they not\xe2\x80\xa6 https://t.co/7L37fDKq8G'"
"1111655194658508800","3/29/2019 15:43","b'....the Border, or large sections of the Border, next week. This would be so easy for Mexico to do, but they just t\xe2\x80\xa6 https://t.co/cLu5v3dG3u'"
"1111653530316746752","3/29/2019 15:37","b'....through their country and our Southern Border. Mexico has for many years made a fortune off of the U.S., far gr\xe2\x80\xa6 https://t.co/FijV82BAql'"
"1111650176345800705","3/29/2019 15:23","b'The DEMOCRATS have given us the weakest immigration laws anywhere in the World. Mexico has the strongest, &amp"
"1111646474952167431","3/29/2019 15:09","b'This has been an incredible couple of weeks for AMERICA! https://t.co/bqdB7DFx8P'"
"1111611173131165697","3/29/2019 12:48","b'On this Vietnam War Veterans Day, we celebrate the brave Vietnam Veterans and all of America\xe2\x80\x99s Veterans. Thank you\xe2\x80\xa6 https://t.co/g7Pm55xR1o'"
"1111468920588791808","3/29/2019 3:23","b'Working hard, thank you! #MAGA https://t.co/00hoL0to0u'"
"1111458352192618496","3/29/2019 2:41","b'MAKE AMERICA GREAT AGAIN! https://t.co/Y6UPREMY7u https://t.co/6r7wdYDf66'"
"1111455513936461824","3/29/2019 2:30","b'Massive overflow crowds in Grand Rapids, Michigan tonight. Thank you for joining us tonight! #MAGA https://t.co/KQ5hTZAXsk'"
"1111436887942561792","3/29/2019 1:16","b'Beautiful #MAGARally tonight in Grand Rapids, Michigan - thank you, I love you! MAKE AMERICA GREAT AGAIN!! https://t.co/3xlMOaaTR5'"
"1111374017418559493","3/28/2019 21:06","b'On my way to Grand Rapids, Michigan right now. See you all very soon! #MAGA https://t.co/JjGAijXlRT'"
"1111355230573211650","3/28/2019 19:51","b'We have a National Emergency at our Southern Border. The Dems refuse to do what they know is necessary - amend our\xe2\x80\xa6 https://t.co/ea7KcOs6cq'"
"1111352552615043078","3/28/2019 19:41","b'The Republican Party will become the Party of Great HealthCare! ObamaCare is a disaster, far too expensive and dedu\xe2\x80\xa6 https://t.co/PGPioeaFGM'"
"1111299770973372416","3/28/2019 16:11","b'https://t.co/3AFCELjprL'"
"1111284757839659008","3/28/2019 15:11","b'https://t.co/b1bp3CGqwC'"
"1111244058570248199","3/28/2019 12:30","b'Very important that OPEC increase the flow of Oil. World Markets are fragile, price of Oil getting too high. Thank you!'"
"1111222415739244546","3/28/2019 11:04","b'Wow, ratings for \xe2\x80\x9cMorning Joe,\xe2\x80\x9d which were really bad in the first place, just \xe2\x80\x9ctanked\xe2\x80\x9d with the release of the Mue\xe2\x80\xa6 https://t.co/A1bnTKS1eT'"
"1111217169730338816","3/28/2019 10:43","b'Congressman Adam Schiff, who spent two years knowingly and unlawfully lying and leaking, should be forced to resign from Congress!'"
"1111214993293357056","3/28/2019 10:34","b'FBI &amp"
"1111212351204835328","3/28/2019 10:24","b'Mexico is doing NOTHING to help stop the flow of illegal immigrants to our Country. They are all talk and no action\xe2\x80\xa6 https://t.co/yudmVce2oK'"
"1111209625825640448","3/28/2019 10:13","b'The Fake News Media is going Crazy! They are suffering a major \xe2\x80\x9cbreakdown,\xe2\x80\x9d have ZERO credibility or respect, &amp"
"1111207578552406016","3/28/2019 10:05","b'Will be heading to Grand Rapids, Michigan, tonight for a Big Rally. Will be talking about the many exciting things\xe2\x80\xa6 https://t.co/SlGFwD9wXy'"
"1111095689642233857","3/28/2019 2:40","b'https://t.co/Tjz6ZjVV79'"
"1111044654223552513","3/27/2019 23:17","b'https://t.co/lGxIGgf43F'"
"1111017686987956227","3/27/2019 21:30","b'RT @seanhannity: #HANNITY EXCLUSIVE TONIGHT: One-on-one with @realdonaldtrump \xe2\x80\x94 the President\xe2\x80\x99s first interview since Mueller found no coll\xe2\x80\xa6'"
"1111007177190375424","3/27/2019 20:48","b'We are here today to award America\xe2\x80\x99s highest military honor to a fallen hero who made the supreme sacrifice for our\xe2\x80\xa6 https://t.co/LDPHbphb1g'"
"1110989595758469120","3/27/2019 19:38","b'....Also discussed political fairness and various things that @Google can do for our Country. Meeting ended very well!'"
"1110989594521026561","3/27/2019 19:38","b'Just met with @SundarPichai, President of @Google, who is obviously doing quite well. He stated strongly that he is\xe2\x80\xa6 https://t.co/MkEveSi6u7'"
"1110979850834186246","3/27/2019 19:00","b'https://t.co/kTXRgcuk5x'"
"1110976568296378368","3/27/2019 18:47","b"".@GreggJarrett: \xe2\x80\x9cTrump-Russia 'collusion' was always a hoax -- and dirtiest political trick in modern US history\xe2\x80\x9d https://t.co/H59Q1UL64g"""
"1110714893039267840","3/27/2019 1:27","b'The Fake News Media has lost tremendous credibility with its corrupt coverage of the illegal Democrat Witch Hunt of\xe2\x80\xa6 https://t.co/3zByjVZIkO'"
"1110710740044914688","3/27/2019 1:10","b'https://t.co/Ing9BhBQGi'"
"1110710388927156224","3/27/2019 1:09","b'https://t.co/P46CNUBicX'"
"1110702796855300096","3/27/2019 0:39","b'\xe2\x80\x9cI think this is probably the most consequential media screwup of the last 25 to 50 years. It is difficult to compr\xe2\x80\xa6 https://t.co/6dzxP2QnNH'"
"1110681613359345664","3/26/2019 23:15","b'\xe2\x80\x9cProclamation on Recognizing the Golan Heights as Part of the State of Israel\xe2\x80\x9d https://t.co/yAAyR2Hxe4 https://t.co/VccUpjMJqZ'"
"1110655481108971522","3/26/2019 21:31","b'Thank you to the House Republicans for sticking together and the BIG WIN today on the Border. Today\xe2\x80\x99s vote simply r\xe2\x80\xa6 https://t.co/jjbuhnwKyx'"
"1110641794621018112","3/26/2019 20:36","b'\xe2\x80\x9cA Catastrophic Media Failure\xe2\x80\x9d https://t.co/dkHo5kHwwf'"
"1110586787808903168","3/26/2019 16:58","b'The Republican Party will become \xe2\x80\x9cThe Party of Healthcare!\xe2\x80\x9d'"
"1110554276839993344","3/26/2019 14:49","b'\xe2\x80\x9cWhat we\xe2\x80\x99re seeing on Capitol Hill right now is that the Democrats are walking back any charges of Collusion agains\xe2\x80\xa6 https://t.co/zGECnyp5Si'"
"1110499640636522496","3/26/2019 11:12","b'RT @TomFitton: Let\xe2\x80\x99s be clear, neither Mueller, Obama FBI, DOJ, CIA, Deep State, etc ever had good faith basis to pursue @realDonaldTrump o\xe2\x80\xa6'"
"1110495339369377793","3/26/2019 10:54","b'The Mainstream Media is under fire and being scorned all over the World as being corrupt and FAKE. For two years th\xe2\x80\xa6 https://t.co/LPhyJtFIDt'"
"1110387923709579264","3/26/2019 3:48","b'RT @TomFitton: Tom Fitton on @RealDonaldTrump Russia Mueller Probe: \'They\'ve KNOWN There Was NO Collusion"" And, by the way, @DevinNunes is\xe2\x80\xa6'"
"1110383915485810689","3/26/2019 3:32","b'RT @DonaldJTrumpJr: Christmas came early this week. https://t.co/ypqkZgRkeR'"
"1110381904417751041","3/26/2019 3:24","b'RT @ZacharyIvanPor1: @realDonaldTrump Thank you Mr. President\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 for all of your sacrifice, your hard work, and your thoughtful leadership.\xe2\x80\xa6'"
"1110363093073301505","3/26/2019 2:09","b'RT @ScottABC7: The Stanley Cup and the Caps with President Trump in the Oval Office.\n\nWhat a picture! https://t.co/lKwBz3F1YL'"
"1110362981756555264","3/26/2019 2:08","b'A team of great champions! https://t.co/Pm5p9L6TaX'"
"1110362445326024704","3/26/2019 2:06","b'RT @keeperofthecup: Hanging out in the Roosevelt Room, waiting to head into the oval office.  #stanleycup @NHL @WhiteHouse @HockeyHallFame\xe2\x80\xa6'"
"1110362130455449602","3/26/2019 2:05","b'RT @bmcnally14: The #Caps won a Stanley Cup so they get to spend the next hour here touring and meeting the President in a private event. h\xe2\x80\xa6'"
"1110359392023646208","3/26/2019 1:54","b'WSJ: Obama Admin Must Account for \xe2\x80\x98Abuse of Surveillance Powers\xe2\x80\x99 https://t.co/mIE0vOFZae via @BreitbartNews'"
"1110242521400123394","3/25/2019 18:10","b'Today, it was my great honor to welcome Prime Minister @Netanyahu of Israel back to the @WhiteHouse where I signed\xe2\x80\xa6 https://t.co/ao9uGgzVfM'"
"1110231470059208704","3/25/2019 17:26","b'https://t.co/G4RNXzoWqc'"
"1110200331328208897","3/25/2019 15:22","b'https://t.co/DAT0cT72WX'"
"1110125836076806144","3/25/2019 10:26","b'RT @realDonaldTrump: Good Morning, Have A Great Day!'"
"1110125811070390272","3/25/2019 10:26","b'RT @realDonaldTrump: No Collusion, No Obstruction, Complete and Total EXONERATION. KEEP AMERICA GREAT!'"
"1110125791235526656","3/25/2019 10:26","b'RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!'"
"1110125517754241024","3/25/2019 10:25","b'\xe2\x80\x9cBreaking News: Mueller Report Finds No Trump-Russia Conspiracy.\xe2\x80\x9d @MSNBC'"
"1110124213690687488","3/25/2019 10:20","b'\xe2\x80\x9cThe Special Counsel did not find that the Trump Campaign, or anyone associated with it, conspired or coordinated w\xe2\x80\xa6 https://t.co/zL3wrjdlho'"
"1110121704729313280","3/25/2019 10:10","b'\xe2\x80\x9cNo matter your ideologies or your loyalties, this is a good day for America. No American conspired to cooperate wi\xe2\x80\xa6 https://t.co/edKqmSVKG9'"
"1109918388133023744","3/24/2019 20:42","b'No Collusion, No Obstruction, Complete and Total EXONERATION. KEEP AMERICA GREAT!'"
"1109787694828322816","3/24/2019 12:02","b'MAKE AMERICA GREAT AGAIN!'"
"1109787378242240514","3/24/2019 12:01","b'Good Morning, Have A Great Day!'"
"1109186928623144960","3/22/2019 20:15","b'Today in Florida, @FLOTUS and I were honored to welcome and meet with leaders from the Bahamas, Dominican Republic,\xe2\x80\xa6 https://t.co/PR1NRDEj0I'"
"1109143448634966020","3/22/2019 17:22","b'It was announced today by the U.S. Treasury that additional large scale Sanctions would be added to those already e\xe2\x80\xa6 https://t.co/AZJYyngvAh'"
"1109134531771150336","3/22/2019 16:47","b'It is my pleasure to announce that @StephenMoore, a very respected Economist, will be nominated to serve on the Fed\xe2\x80\xa6 https://t.co/L5qoYOutWo'"
"1109126359861944322","3/22/2019 16:15","b'....There is nothing to admire about them, they will always try to show a glimmer of vicious hope, but they are los\xe2\x80\xa6 https://t.co/wqs0j3gvse'"
"1109126357852786690","3/22/2019 16:15","b'ISIS uses the internet better than almost anyone, but for all of those susceptible to ISIS propaganda, they are now\xe2\x80\xa6 https://t.co/LiltrDNreJ'"
"1109085732155650050","3/22/2019 13:33","b'https://t.co/wbQiy4uGYM'"
"1109080612273557504","3/22/2019 13:13","b'https://t.co/du665IcD5H'"
"1109076700451745792","3/22/2019 12:57","b'\xe2\x80\x9cOur own Benjamin Hall is doing fantastic reporting on ISIS right on the from line (True). ISIS was willing to die\xe2\x80\xa6 https://t.co/97qos2ZwNn'"
"1109074271769366528","3/22/2019 12:48","b'https://t.co/qjoe0rc3rQ'"
"1109045104080244736","3/22/2019 10:52","b'3.1 GDP FOR THE YEAR, BEST NUMBER IN 14 YEARS!'"
"1109044326791811072","3/22/2019 10:49","b""RT @WhiteHouse: The American dream is back because President Trump understands what many experts don't: that restoring American greatness i\xe2\x80\xa6"""
"1108921192860315648","3/22/2019 2:39","b""RT @GOPChairwoman: You can't deny our economy is roaring:\n \n*fastest GDP growth in 13 years\n \n*1M more job openings than people looking for\xe2\x80\xa6"""
"1108921075382042624","3/22/2019 2:39","b'RT @DonaldJTrumpJr: Super excited today that @realdonaldTrump is signing an executive order today to protect free speech rights for ALL stu\xe2\x80\xa6'"
"1108920859006324736","3/22/2019 2:38","b""RT @WhiteHouse: President @realDonaldTrump's historic investments in our defense industrial base keep two of his biggest promises to voters\xe2\x80\xa6"""
"1108916836157046784","3/22/2019 2:22","b'RT @WhiteHouse: Today, there are plenty of reasons for that trust. Manufacturing jobs are roaring back. Blue-collar workers are set to make\xe2\x80\xa6'"
"1108838713470185472","3/21/2019 21:12","b'Today we celebrate the lives and achievements of Americans with Down Syndrome. @VP and I will always stand with the\xe2\x80\xa6 https://t.co/aJLGHdhcH3'"
"1108823762659667970","3/21/2019 20:12","b'We are here today to take historic action to defend American Students and American Values. In a few moments, I will\xe2\x80\xa6 https://t.co/iNMXLaFm0A'"
"1108772952814899200","3/21/2019 16:50","b'After 52 years it is time for the United States to fully recognize Israel\xe2\x80\x99s Sovereignty over the Golan Heights, whi\xe2\x80\xa6 https://t.co/WNVb2P8PE8'"
"1108559080204001280","3/21/2019 2:40","b'\xe2\x80\x9cJohn Solomon: As Russia Collusion fades, Ukrainian plot to help Clinton emerges.\xe2\x80\x9d @seanhannity  @FoxNews'"
"1108549811521966082","3/21/2019 2:04","b'\xe2\x80\x9cThe reason we have the Special Counsel investigation is that James Comey (a dirty cop) leaked his memos to a frien\xe2\x80\xa6 https://t.co/xHePE4VV6L'"
"1108548803639066624","3/21/2019 2:00","b'https://t.co/UhTjBuWY2h'"
"1108520555118903296","3/21/2019 0:07","b'Leaving the GREAT STATE of OHIO for the @WhiteHouse. A really great day!'"
"1108512972148596736","3/20/2019 23:37","b'https://t.co/ssJNhlTMzy'"
"1108479818000224256","3/20/2019 21:25","b'ISIS Caliphate two years ago in red vs. ISIS Caliphate TODAY. (Was even worse in November 2016 before I took office\xe2\x80\xa6 https://t.co/cBkbM9wvMS'"
"1108472769589633025","3/20/2019 20:57","b'Really beautiful to see! https://t.co/DKq2TIeiSs'"
"1108471193353375744","3/20/2019 20:51","b'Great news from @Ford! They are investing nearly $1 BILLION in Flat Rock, Michigan for auto production on top of a\xe2\x80\xa6 https://t.co/gluXIFB7vv'"
"1108463989649014784","3/20/2019 20:23","b'I am thrilled to be here in Ohio with the hardworking men and women of the Lima Army Tank Plant! We are here today\xe2\x80\xa6 https://t.co/UKQ0MgjnUJ'"
"1108335293671845888","3/20/2019 11:51","b'George Conway, often referred to as Mr. Kellyanne Conway by those who know him, is VERY jealous of his wife\xe2\x80\x99s succe\xe2\x80\xa6 https://t.co/TgFSVYlwdh'"
"1108217768187449344","3/20/2019 4:04","b'The Democrats are getting very \xe2\x80\x9cstrange.\xe2\x80\x9d They now want to change the voting age to 16, abolish the Electoral Colle\xe2\x80\xa6 https://t.co/xGK4FgHNmq'"
"1108214845294428161","3/20/2019 3:53","b'Not a good situation! https://t.co/uaMcSrX4yM'"
"1108190837257764864","3/20/2019 2:17","b'....just the large States - the Cities would end up running the Country. Smaller States &amp"
"1108187855954870272","3/20/2019 2:05","b'Campaigning for the Popular Vote is much easier &amp"
"1108164711865028609","3/20/2019 0:33","b""RT @DonaldJTrumpJr: My latest OP-Ed on Tech Censorship - check it out and RT. \n\nConservatives face a tough fight as Big Tech's censorship e\xe2\x80\xa6"""
"1108147024485122053","3/19/2019 23:23","b'Thank you @JesseBWatters, could not have said it any better myself! https://t.co/HirL10zwZl'"
"1108118176754208771","3/19/2019 21:28","b'Amazingly, CNN just released a poll at 71%, saying that the economy is in the best shape since 2001, 18 years! WOW,\xe2\x80\xa6 https://t.co/XzWmctKjJa'"
"1108036445510516736","3/19/2019 16:04","b'https://t.co/95I4towyEP'"
"1108028566791471104","3/19/2019 15:32","b'I will be looking into this! #StopTheBias https://t.co/ZTWQolvmdM'"
"1108004465121075200","3/19/2019 13:57","b'Facebook, Google and Twitter, not to mention the Corrupt Media, are sooo on the side of the Radical Left Democrats.\xe2\x80\xa6 https://t.co/O6n2H7RrM0'"
"1107997913584726020","3/19/2019 13:31","b'\xe2\x80\x9cYou can\xe2\x80\x99t dispel this mood of positive energy.\xe2\x80\x9d  @Varneyco  The Economy is Great!'"
"1107983725034463232","3/19/2019 12:34","b'A total loser! https://t.co/vm3Vv2f9jf'"
"1107981131012628481","3/19/2019 12:24","b'The Fake News Media has NEVER been more Dishonest or Corrupt than it is right now. There has never been a time like\xe2\x80\xa6 https://t.co/908OA9aZf4'"
"1107851414779379712","3/19/2019 3:48","b'https://t.co/h2bZ1p3UlY'"
"1107818672393990145","3/19/2019 1:38","b'https://t.co/QxJBMTAZqG'"
"1107817082723450880","3/19/2019 1:32","b'Rep. Devin Nunes Files $250M Defamation Lawsuit Against Twitter, Two Anonymous Twitter Accounts https://t.co/fT9ZXdWg7z via @thedailybeast'"
"1107771030385426432","3/18/2019 22:29","b'While the press doesn\xe2\x80\x99t like writing about it, nor do I need them to, I donate my yearly Presidential salary of $40\xe2\x80\xa6 https://t.co/nIxoD7bCZZ'"
"1107757465691656192","3/18/2019 21:35","b'https://t.co/precsXDarx'"
"1107747850845331456","3/18/2019 20:57","b'Our prayers are with the great people of South Dakota. We are staying in close contact with @GovKristiNoem and all\xe2\x80\xa6 https://t.co/oXOtL1Lofe'"
"1107746633230532608","3/18/2019 20:52","b'My team is staying in close contact with Governor Kim Reynolds (@IAGovernor) of Iowa and the local officials managi\xe2\x80\xa6 https://t.co/xnRGKec9DB'"
"1107676046613274626","3/18/2019 16:12","b'https://t.co/sb4UfYkFWI'"
"1107673256268623872","3/18/2019 16:00","b'GDP growth during the four quarters of 2018 was the fastest since 2005. This Administration is the first on record\xe2\x80\xa6 https://t.co/FBTIqGdEpe'"
"1107659841538015232","3/18/2019 15:07","b'Wow! A Suffolk/USA Today Poll, just out, states, \xe2\x80\x9c50% of Americans AGREE that  Robert Mueller\xe2\x80\x99s investigation is a\xe2\x80\xa6 https://t.co/iB5tuOThXA'"
"1107637405010530305","3/18/2019 13:38","b'The Fake News Media is working overtime to blame me for the horrible attack in New Zealand. They will have to work\xe2\x80\xa6 https://t.co/Z9wFNCqFYf'"
"1107631297076305920","3/18/2019 13:14","b'Joe Biden got tongue tied over the weekend when he was unable to properly deliver a very simple line about his deci\xe2\x80\xa6 https://t.co/HCBKB5DZg0'"
"1107611445414510592","3/18/2019 11:55","b'93% Approval Rating in the Republican Party. Thank you!'"
"1107608921370513408","3/18/2019 11:45","b'....are all coming back to the U.S. So is everyone else. We now have the best Economy in the World, the envy of all\xe2\x80\xa6 https://t.co/lIG2fQ9tWA'"
"1107607058600349696","3/18/2019 11:37","b'General Motors and the UAW are going to start \xe2\x80\x9ctalks\xe2\x80\x9d in September/October. Why wait, start them now! I want jobs t\xe2\x80\xa6 https://t.co/iaPqucQkWS'"
"1107462671614570496","3/18/2019 2:04","b'MAKE AMERICA GREAT AGAIN!'"
"1107420505479528448","3/17/2019 23:16","b'What the Democrats have done in trying to steal a Presidential Election, first at the \xe2\x80\x9cballot box\xe2\x80\x9d and then, after\xe2\x80\xa6 https://t.co/dUKlLdMm2A'"
"1107408129619382277","3/17/2019 22:27","b'Just spoke to Mary Barra, CEO of General Motors about the Lordstown Ohio plant. I am not happy that it is closed wh\xe2\x80\xa6 https://t.co/2u14Ul3CVA'"
"1107400008331116545","3/17/2019 21:55","b'RT @williamcraddick: Russiagate was designed in part to help the UK counter Russian influence by baiting the United States into taking a ha\xe2\x80\xa6'"
"1107399071377944576","3/17/2019 21:51","b'RT @JackPosobiec: Why did CNN cut her off after she destroyed their Islamophobia hoax? https://t.co/zYepQbVqn8'"
"1107397523088527365","3/17/2019 21:45","b'RT @JackPosobiec: \xe2\x80\x9cTeen stabbed about 100 times and set on fire in MS-13 murder, police\xc2\xa0say\xe2\x80\x9d https://t.co/Xrj1j9h7qe'"
"1107397436602007557","3/17/2019 21:44","b'RT @LindaSuhler: @realDonaldTrump @FoxNews @ArthelNeville @LelandVittert Absolutely true, President Trump. When those three show up, I turn\xe2\x80\xa6'"
